Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Paulaner,Tahoma,Carapils,6.8°Blg,100 IBU,5925.000000,Alpha King Pale Ale
15.3°Blg,Kirin,19 IBU,4551.000000,Special roast,Light Lager,1318 - London Ale III,2.9%,Sorachi Ace,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
8.5%,40 IBU,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000
5925.000000,6.8°Blg,Paulaner,Tahoma,100 IBU,Carapils,Alpha King Pale Ale,Belgian Strong Ale,6.8%,1056 - American Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Sorachi Ace,1318 - London Ale III,Light Lager,2.9%,15.3°Blg,Kirin,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Bitter Gold,6685.000000,Kirin Inchiban,Dark Lager,6.1°Blg,Rolling Rock,40 IBU,Caramel,2042 - Danish Lager
6.8°Blg,100 IBU,Alpha King Pale Ale,6.8%,Tahoma,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Paulaner
Light Lager,1318 - London Ale III,Westmalle Trappist Tripel,2.9%,15.3°Blg,Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58
8.5%,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,40 IBU,Caramel,Kirin Inchiban,Dark Lager
Belgian Strong Ale,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg
19 IBU,4551.000000,Special roast,Light Lager,1318 - London Ale III,15.3°Blg,Sorachi Ace,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin
Caramel,Kirin Inchiban,8.5%,6.1°Blg,40 IBU,6685.000000,2042 - Danish Lager,Rolling Rock,Bitter Gold,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
1056 - American Ale,6.8°Blg,Paulaner,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Tahoma,100 IBU,Alpha King Pale Ale
Special roast,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,15.3°Blg,19 IBU,Sorachi Ace,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin
Rolling Rock,40 IBU,6685.000000,Kirin Inchiban,8.5%,Bitter Gold,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg
Carapils,6.8%,Paulaner,Tahoma,100 IBU,5925.000000,6.8°Blg,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
2.9%,Light Lager,1318 - London Ale III,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,Sorachi Ace,19 IBU
6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732
Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,1056 - American Ale,Paulaner,6.8%
19 IBU,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,Light Lager,2.9%,Special roast,Westmalle Trappist Tripel
6.1°Blg,Rolling Rock,Bitter Gold,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,40 IBU,6685.000000,Caramel,Kirin Inchiban,Dark Lager
6.8%,Tahoma,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,100 IBU,5925.000000
Westmalle Trappist Tripel,1318 - London Ale III,Kirin,4551.000000,Sorachi Ace,19 IBU,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg
3c701fa7-00e4-4240-ae07-378d79f5b732,Kirin Inchiban,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,6685.000000,Caramel,Dark Lager,8.5%,2042 - Danish Lager
Paulaner,Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,6.8%,6.8°Blg,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Belgian Strong Ale,1056 - American Ale
2.9%,Sorachi Ace,19 IBU,Light Lager,1318 - London Ale III,15.3°Blg,Kirin,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,40 IBU,6685.000000,Kirin Inchiban,Dark Lager,Rolling Rock,Bitter Gold
6.8%,Tahoma,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,1056 - American Ale
434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,Kirin,4551.000000,Special roast
3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Caramel,Kirin Inchiban,Dark Lager,6.1°Blg,Bitter Gold,40 IBU,6685.000000,2042 - Danish Lager
100 IBU,5925.000000,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,Tahoma,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg
15.3°Blg,Kirin,Sorachi Ace,4551.000000,Special roast,1318 - London Ale III,2.9%,19 IBU,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
aramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,40 IBU,6685.000000,Rolling Rock,Bitter Gold,8.5%,6.1°Blg
d6.8%,Paulaner,Tahoma,100 IBU,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale
2.9%,15.3°Blg,Kirin,Sorachi Ace,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,19 IBU,4551.000000,Light Lager,1318 - London Ale III
Rolling Rock,40 IBU,6685.000000,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Bitter Gold,Caramel
Belgian Strong Ale,6.8%,6.8°Blg,Paulaner,Tahoma,5925.000000,Carapils,Alpha King Pale Ale,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Kirin,Sorachi Ace,Special roast,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,19 IBU,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58
6.1°Blg,Rolling Rock,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,40 IBU,6685.000000,Caramel,Kirin Inchiban,Bitter Gold
100 IBU,Alpha King Pale Ale,1056 - American Ale,Paulaner,6.8°Blg,Tahoma,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%
1318 - London Ale III,15.3°Blg,Sorachi Ace,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin,19 IBU,4551.000000
6.1°Blg,40 IBU,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold,Dark Lager,2042 - Danish Lager
Tahoma,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,6.8%,6.8°Blg,Paulaner,1056 - American Ale
434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Westmalle Trappist Tripel,Sorachi Ace,19 IBU,4551.000000,Special roast,Light Lager,1318 - London Ale III,2.9%,Kirin
40 IBU,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,6.1°Blg,Bitter Gold,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock
Tahoma,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,100 IBU,5925.000000,Alpha King Pale Ale,Belgian Strong Ale
19 IBU,4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Sorachi Ace,Westmalle Trappist Tripel,1318 - London Ale III,2.9%,Kirin
Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,Caramel,40 IBU,6685.000000,Kirin Inchiban,2042 - Danish Lager
Paulaner,100 IBU,5925.000000,Carapils,1056 - American Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Tahoma,Alpha King Pale Ale,Belgian Strong Ale
4551.000000,2.9%,15.3°Blg,Sorachi Ace,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Kirin,19 IBU,Special roast
Rolling Rock,40 IBU,Caramel,Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg
Carapils,1056 - American Ale,6.8%,6.8°Blg,100 IBU,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,Tahoma,Alpha King Pale Ale,Belgian Strong Ale
Kirin,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Special roast,Light Lager,2.9%,15.3°Blg,Sorachi Ace,19 IBU,4551.000000
6.1°Blg,Rolling Rock,6685.000000,2042 - Danish Lager,8.5%,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
Paulaner,100 IBU,Carapils,6.8%,6.8°Blg,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Tahoma,5925.000000
4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,Sorachi Ace,19 IBU,1318 - London Ale III
6.1°Blg,Bitter Gold,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Rolling Rock,40 IBU,6685.000000,Caramel
6.8%,6.8°Blg,Paulaner,Tahoma,Belgian Strong Ale,1056 - American Ale,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
15.3°Blg,Sorachi Ace,4551.000000,Special roast,1318 - London Ale III,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin,19 IBU,Westmalle Trappist Tripel,Light Lager
6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,Rolling Rock,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,Dark Lager,8.5%,6.1°Blg
Paulaner,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Belgian Strong Ale,6.8%,6.8°Blg,Tahoma,100 IBU,Carapils,Alpha King Pale Ale
2.9%,Kirin,Sorachi Ace,19 IBU,15.3°Blg,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
6.1°Blg,40 IBU,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold,6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale
Sorachi Ace,434e1596-f627-4f4f-926c-5993fea25d58,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,Kirin,19 IBU,4551.000000,Special roast,1318 - London Ale III
Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Bitter Gold,40 IBU,Rolling Rock,6685.000000,2042 - Danish Lager
Carapils,Belgian Strong Ale,6.8°Blg,100 IBU,Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Paulaner
2.9%,15.3°Blg,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Kirin,Sorachi Ace,19 IBU,4551.000000,Westmalle Trappist Tripel
3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold,Kirin Inchiban,Dark Lager,2042 - Danish Lager,6.1°Blg,40 IBU,6685.000000,Caramel
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,Tahoma,100 IBU
434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,Kirin,Sorachi Ace
Bitter Gold,40 IBU,Caramel,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
Tahoma,5925.000000,Carapils,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Paulaner,100 IBU,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Kirin,19 IBU,Special roast,4551.000000,Light Lager,2.9%,15.3°Blg,Sorachi Ace
8.5%,Rolling Rock,40 IBU,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Bitter Gold,6685.000000,Caramel,Dark Lager,2042 - Danish Lager
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,1056 - American Ale,Alpha King Pale Ale,Belgian Strong Ale
Sorachi Ace,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Kirin,Light Lager,19 IBU,4551.000000,Special roast
6685.000000,Kirin Inchiban,Dark Lager,8.5%,Rolling Rock,Bitter Gold,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg,40 IBU,Caramel
100 IBU,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Tahoma,1056 - American Ale,Paulaner,5925.000000,Carapils
2.9%,Kirin,19 IBU,1318 - London Ale III,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Sorachi Ace,4551.000000,Special roast,Westmalle Trappist Tripel
8.5%,Rolling Rock,Bitter Gold,40 IBU,Kirin Inchiban,2042 - Danish Lager,6.1°Blg,6685.000000,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
5925.000000,Carapils,1056 - American Ale,Paulaner,Tahoma,100 IBU,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Alpha King Pale Ale
19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Sorachi Ace,Special roast,2.9%,Kirin
Rolling Rock,6685.000000,Caramel,Dark Lager,2042 - Danish Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Bitter Gold,40 IBU,Kirin Inchiban
5925.000000,Carapils,Belgian Strong Ale,1056 - American Ale,6.8°Blg,100 IBU,Tahoma,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Paulaner
2.9%,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,Light Lager,15.3°Blg,Kirin,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
Rolling Rock,40 IBU,6685.000000,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,Bitter Gold,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
5925.000000,Belgian Strong Ale,1056 - American Ale,6.8°Blg,100 IBU,Tahoma,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Paulaner
Sorachi Ace,19 IBU,4551.000000,Special roast,1318 - London Ale III,2.9%,15.3°Blg,Kirin,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Rolling Rock,40 IBU,6685.000000,Caramel,Dark Lager,6.1°Blg,Bitter Gold,Kirin Inchiban
1056 - American Ale,Tahoma,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,100 IBU,5925.000000,Carapils,Belgian Strong Ale,6.8%,6.8°Blg,Paulaner
2.9%,19 IBU,4551.000000,Special roast,Light Lager,1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
Dark Lager,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,Caramel,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,5925.000000,Alpha King Pale Ale,100 IBU,Carapils,6.8°Blg,Paulaner,Tahoma
4551.000000,Special roast,1318 - London Ale III,Sorachi Ace,15.3°Blg,Kirin,19 IBU,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%
Caramel,Dark Lager,2042 - Danish Lager,6.1°Blg,Rolling Rock,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Bitter Gold,40 IBU
6.8°Blg,Paulaner,100 IBU,5925.000000,Belgian Strong Ale,1056 - American Ale,6.8%,Tahoma,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Kirin,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,Sorachi Ace,19 IBU
3c701fa7-00e4-4240-ae07-378d79f5b732,40 IBU,6685.000000,Kirin Inchiban,Dark Lager,Caramel,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,Bitter Gold
Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Tahoma,100 IBU,Carapils,6.8°Blg,Paulaner,5925.000000
Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,Special roast,Kirin,19 IBU,4551.000000
Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,40 IBU,Caramel,Kirin Inchiban,Rolling Rock,Bitter Gold,6685.000000
6.8°Blg,100 IBU,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Paulaner,Tahoma,Carapils,1056 - American Ale
434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,Special roast,Westmalle Trappist Tripel,Kirin,19 IBU,4551.000000,Light Lager
2042 - Danish Lager,6.1°Blg,6685.000000,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold,40 IBU,Caramel
Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Paulaner,100 IBU,Carapils,5925.000000,Belgian Strong Ale,6.8%,6.8°Blg,Tahoma
Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,19 IBU,Special roast,Kirin,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58
8.5%,6.1°Blg,Rolling Rock,6685.000000,Kirin Inchiban,Dark Lager,Bitter Gold,40 IBU,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
5925.000000,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Tahoma,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,100 IBU,Carapils
Kirin,Sorachi Ace,4551.000000,2.9%,15.3°Blg,19 IBU,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,40 IBU,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,2042 - Danish Lager,8.5%
Paulaner,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,6.8%,6.8°Blg,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Tahoma,Belgian Strong Ale
434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Kirin,19 IBU,4551.000000,Special roast,Light Lager,15.3°Blg,Sorachi Ace,Westmalle Trappist Tripel
8.5%,6.1°Blg,Rolling Rock,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,Bitter Gold,40 IBU,6685.000000,Caramel,Dark Lager
Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,Alpha King Pale Ale,Tahoma,100 IBU,5925.000000
15.3°Blg,Kirin,Sorachi Ace,19 IBU,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Westmalle Trappist Tripel,Light Lager,4551.000000
Bitter Gold,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,40 IBU,6685.000000,Dark Lager
6.8%,Paulaner,100 IBU,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Tahoma,5925.000000,Belgian Strong Ale,1056 - American Ale
Special roast,Light Lager,1318 - London Ale III,2.9%,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,4551.000000
Rolling Rock,Bitter Gold,40 IBU,Caramel,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,6.8%,Alpha King Pale Ale,Belgian Strong Ale
Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Sorachi Ace,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,1318 - London Ale III,15.3°Blg,Kirin
6.1°Blg,6685.000000,2042 - Danish Lager,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold,40 IBU,Caramel
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Tahoma,100 IBU,5925.000000,Carapils,6.8°Blg,Paulaner,Alpha King Pale Ale
Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Kirin,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,Sorachi Ace,19 IBU,4551.000000,Special roast
2042 - Danish Lager,6.1°Blg,Rolling Rock,40 IBU,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Bitter Gold,Caramel,Dark Lager
Alpha King Pale Ale,1056 - American Ale,6.8%,Tahoma,Carapils,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner,100 IBU
1318 - London Ale III,2.9%,19 IBU,Special roast,Westmalle Trappist Tripel,Light Lager,15.3°Blg,Kirin,Sorachi Ace,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58
6685.000000,Kirin Inchiban,Dark Lager,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%
6.8%,Tahoma,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Alpha King Pale Ale,1056 - American Ale,6.8°Blg,Paulaner,100 IBU,5925.000000,Carapils
1318 - London Ale III,2.9%,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,Sorachi Ace,Special roast
Caramel,40 IBU,6685.000000,Rolling Rock,Bitter Gold,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg
Paulaner,100 IBU,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Tahoma,Carapils,Alpha King Pale Ale,1056 - American Ale,6.8°Blg
Westmalle Trappist Tripel,Light Lager,15.3°Blg,Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%
Rolling Rock,6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,Bitter Gold,40 IBU
6.8%,Paulaner,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Tahoma,5925.000000,Carapils
1318 - London Ale III,2.9%,15.3°Blg,19 IBU,434e1596-f627-4f4f-926c-5993fea25d58,Westmalle Trappist Tripel,Light Lager,Kirin,Sorachi Ace,4551.000000,Special roast
2042 - Danish Lager,6.1°Blg,Rolling Rock,40 IBU,Caramel,Dark Lager,8.5%,Bitter Gold,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,100 IBU,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,6.8%,Paulaner,Tahoma
